track,quarter_region,activity,available_quarters,year,selected_route_id,selected_basis,baseline_predicted_eok,selected_predicted_eok,official_annual_eok,baseline_error_eok,selected_error_eok,baseline_abs_error_eok,selected_abs_error_eok,baseline_ape_pct,selected_ape_pct,target_candidate_ape_pct_if_adopted
prior_year_province_anchor,세종,숙박 및 음식점업,2,2025,baseline,no_prior_positive_route,2622.0044814714875,2622.0044814714875,2643.16,-21.155518528512403,-21.155518528512403,21.155518528512403,21.155518528512403,0.8003873593922579,0.8003873593922579,
prior_year_province_anchor,세종,숙박 및 음식점업,3,2022,baseline,no_prior_positive_route,3028.335459410566,3028.335459410566,2816.53,211.80545941056516,211.80545941056516,211.80545941056516,211.80545941056516,7.52008533232613,7.52008533232613,
prior_year_province_anchor,세종,숙박 및 음식점업,3,2023,regional_service_production_index_I,prior_positive_improvement_67.464_eok,2819.9070692227606,2810.155957567186,2705.96,113.94706922276056,104.1959575671858,113.94706922276056,104.1959575671858,4.210966504411024,3.8506096752053174,3.8506096752053174
prior_year_province_anchor,세종,숙박 및 음식점업,3,2024,regional_service_production_index_I,prior_positive_improvement_77.215_eok,2687.9541668692686,2664.530501842926,2689.34,-1.3858331307314984,-24.80949815707436,1.3858331307314984,24.80949815707436,0.0515306034466262,0.9225125182042567,0.9225125182042568
prior_year_province_anchor,세종,숙박 및 음식점업,3,2025,regional_service_production_index_I,prior_positive_improvement_53.791_eok,2661.960298449441,2714.8937633170176,2643.16,18.800298449441016,71.73376331701775,18.800298449441016,71.73376331701775,0.7112811350595885,2.7139395010902767,2.7139395010902767
prior_year_province_anchor,세종,숙박 및 음식점업,4,2022,baseline,no_prior_positive_route,2971.2970590325085,2971.2970590325085,2816.53,154.7670590325083,154.7670590325083,154.7670590325083,154.7670590325083,5.494955105484703,5.494955105484703,
prior_year_province_anchor,세종,숙박 및 음식점업,4,2023,regional_service_production_index_I,prior_positive_improvement_114.769_eok,2776.8780596084416,2771.7202281766804,2705.96,70.91805960844158,65.76022817668036,70.91805960844158,65.76022817668036,2.6208096057754577,2.430199566020206,2.430199566020206
prior_year_province_anchor,세종,숙박 및 음식점업,4,2024,regional_service_production_index_I,prior_positive_improvement_119.927_eok,2665.2846811364175,2697.325794511806,2689.34,-24.05531886358267,7.985794511806034,24.05531886358267,7.985794511806034,0.8944692327330374,0.2969425402442991,0.2969425402442991
prior_year_province_anchor,세종,숙박 및 음식점업,4,2025,regional_service_production_index_I,prior_positive_improvement_135.997_eok,2673.2084375632257,2648.5924242424244,2643.16,30.04843756322589,5.432424242424531,30.04843756322589,5.432424242424531,1.1368376323501372,0.20552763519516531,0.2055276351951653
prior_year_province_anchor,세종,운수 및 창고업,1,2021,baseline,no_prior_positive_route,1882.656378494898,1882.656378494898,2258.25,-375.5936215051019,-375.5936215051019,375.5936215051019,375.5936215051019,16.632065604122747,16.632065604122744,
prior_year_province_anchor,세종,운수 및 창고업,1,2022,baseline,no_prior_positive_route,2425.422194050826,2425.422194050826,2570.82,-145.3978059491742,-145.3978059491742,145.3978059491742,145.3978059491742,5.655697635352697,5.655697635352697,
prior_year_province_anchor,세종,운수 및 창고업,1,2023,baseline,no_prior_positive_route,2861.6474957775104,2861.6474957775104,2832.86,28.78749577751023,28.78749577751023,28.78749577751023,28.78749577751023,1.0161990277497028,1.0161990277497028,
prior_year_province_anchor,세종,운수 및 창고업,1,2024,baseline,no_prior_positive_route,3337.0637778128735,3337.0637778128735,3073.83,263.23377781287354,263.23377781287354,263.23377781287354,263.23377781287354,8.563706444822047,8.563706444822047,
prior_year_province_anchor,세종,운수 및 창고업,1,2025,baseline,no_prior_positive_route,3180.7294770657677,3180.7294770657677,3200.13,-19.400522934232413,-19.400522934232413,19.400522934232413,19.400522934232413,0.6062417131251672,0.6062417131251672,
prior_year_province_anchor,세종,운수 및 창고업,2,2021,baseline,no_prior_positive_route,2065.237091494911,2065.237091494911,2258.25,-193.01290850508897,-193.01290850508897,193.01290850508897,193.01290850508897,8.547012443488939,8.54701244348894,
prior_year_province_anchor,세종,운수 및 창고업,2,2022,baseline,no_prior_positive_route,2467.3628042341616,2467.3628042341616,2570.82,-103.4571957658386,-103.4571957658386,103.4571957658386,103.4571957658386,4.024287805674399,4.024287805674399,
prior_year_province_anchor,세종,운수 및 창고업,2,2023,baseline,no_prior_positive_route,3007.9078293067405,3007.9078293067405,2832.86,175.04782930674037,175.04782930674037,175.04782930674037,175.04782930674037,6.1791909697881415,6.1791909697881415,
prior_year_province_anchor,세종,운수 및 창고업,2,2024,baseline,no_prior_positive_route,3166.9193794674206,3166.9193794674206,3073.83,93.08937946742071,93.08937946742071,93.08937946742071,93.08937946742071,3.028449181230606,3.0284491812306054,
prior_year_province_anchor,세종,운수 및 창고업,2,2025,baseline,no_prior_positive_route,3172.393458872696,3172.393458872696,3200.13,-27.736541127304008,-27.736541127304008,27.736541127304008,27.736541127304008,0.8667316992529681,0.8667316992529681,
prior_year_province_anchor,세종,운수 및 창고업,3,2021,baseline,no_prior_positive_route,2081.0800581347457,2081.0800581347457,2258.25,-177.16994186525426,-177.16994186525426,177.16994186525426,177.16994186525426,7.845452977538104,7.8454529775381046,
prior_year_province_anchor,세종,운수 및 창고업,3,2022,baseline,no_prior_positive_route,2517.3484022812845,2517.3484022812845,2570.82,-53.47159771871566,-53.47159771871566,53.47159771871566,53.47159771871566,2.0799432756363982,2.0799432756363982,
prior_year_province_anchor,세종,운수 및 창고업,3,2023,baseline,no_prior_positive_route,3027.995855378222,3027.995855378222,2832.86,195.135855378222,195.135855378222,195.135855378222,195.135855378222,6.888298587936643,6.888298587936643,
prior_year_province_anchor,세종,운수 및 창고업,3,2024,baseline,no_prior_positive_route,3128.231352044175,3128.231352044175,3073.83,54.40135204417493,54.40135204417493,54.40135204417493,54.40135204417493,1.7698230560627926,1.7698230560627926,
prior_year_province_anchor,세종,운수 및 창고업,3,2025,baseline,no_prior_positive_route,3158.492840425191,3158.492840425191,3200.13,-41.637159574809175,-41.637159574809175,41.637159574809175,41.637159574809175,1.3011083791848823,1.3011083791848823,
prior_year_province_anchor,세종,운수 및 창고업,4,2021,baseline,no_prior_positive_route,2096.6648861898984,2096.6648861898984,2258.25,-161.58511381010155,-161.58511381010155,161.58511381010155,161.58511381010155,7.155324424226794,7.155324424226793,
prior_year_province_anchor,세종,운수 및 창고업,4,2022,baseline,no_prior_positive_route,2547.169029900585,2547.169029900585,2570.82,-23.65097009941519,-23.65097009941519,23.65097009941519,23.65097009941519,0.9199776763606629,0.9199776763606627,
prior_year_province_anchor,세종,운수 및 창고업,4,2023,baseline,no_prior_positive_route,3022.0505266647683,3022.0505266647683,2832.86,189.1905266647682,189.1905266647682,189.1905266647682,189.1905266647682,6.678428396206243,6.678428396206244,
prior_year_province_anchor,세종,운수 및 창고업,4,2024,baseline,no_prior_positive_route,3090.9426498577723,3090.9426498577723,3073.83,17.11264985777234,17.11264985777234,17.11264985777234,17.11264985777234,0.5567207639255372,0.5567207639255372,
prior_year_province_anchor,세종,운수 및 창고업,4,2025,baseline,no_prior_positive_route,3142.7020367074556,3142.7020367074556,3200.13,-57.42796329254452,-57.42796329254452,57.42796329254452,57.42796329254452,1.7945509492597025,1.7945509492597025,
prior_year_province_anchor,세종,정보통신업,1,2021,baseline,no_prior_positive_route,2163.4619977039297,2163.4619977039297,2138.16,25.30199770392983,25.30199770392983,25.30199770392983,25.30199770392983,1.18335380438928,1.18335380438928,
prior_year_province_anchor,세종,정보통신업,1,2022,baseline,no_prior_positive_route,2204.929536377039,2204.929536377039,2243.16,-38.230463622961,-38.230463622961,38.230463622961,38.230463622961,1.7043128275718629,1.7043128275718629,
prior_year_province_anchor,세종,정보통신업,1,2023,baseline,no_prior_positive_route,2388.285127694465,2388.285127694465,2404.85,-16.56487230553512,-16.56487230553512,16.56487230553512,16.56487230553512,0.6888110404197816,0.6888110404197816,
prior_year_province_anchor,세종,정보통신업,1,2024,baseline,no_prior_positive_route,2464.969230982521,2464.969230982521,2548.03,-83.06076901747929,-83.06076901747929,83.06076901747929,83.06076901747929,3.2598034174432513,3.2598034174432513,
prior_year_province_anchor,세종,정보통신업,1,2025,baseline,no_prior_positive_route,2574.584208670545,2574.584208670545,3109.3900000000003,-534.8057913294551,-534.8057913294551,534.8057913294551,534.8057913294551,17.199701270328106,17.199701270328106,
prior_year_province_anchor,세종,정보통신업,2,2021,baseline,no_prior_positive_route,2192.4039510507355,2192.4039510507355,2138.16,54.24395105073563,54.24395105073563,54.24395105073563,54.24395105073563,2.536945366611275,2.536945366611275,
prior_year_province_anchor,세종,정보통신업,2,2022,baseline,no_prior_positive_route,2215.8158186730966,2215.8158186730966,2243.16,-27.344181326903257,-27.344181326903257,27.344181326903257,27.344181326903257,1.2190027161193695,1.21900271611937,
prior_year_province_anchor,세종,정보통신업,2,2023,baseline,no_prior_positive_route,2324.892162401685,2324.892162401685,2404.85,-79.95783759831511,-79.95783759831511,79.95783759831511,79.95783759831511,3.324857583563013,3.324857583563013,
prior_year_province_anchor,세종,정보통신업,2,2024,baseline,no_prior_positive_route,2431.7191015183653,2431.7191015183653,2548.03,-116.31089848163492,-116.31089848163492,116.31089848163492,116.31089848163492,4.5647381891749665,4.5647381891749665,
prior_year_province_anchor,세종,정보통신업,2,2025,baseline,no_prior_positive_route,2600.0953028563345,2600.0953028563345,3109.3900000000003,-509.2946971436658,-509.2946971436658,509.2946971436658,509.2946971436658,16.379247927846485,16.37924792784648,
prior_year_province_anchor,세종,정보통신업,3,2021,baseline,no_prior_positive_route,2231.203111949414,2231.203111949414,2138.16,93.0431119494142,93.0431119494142,93.0431119494142,93.0431119494142,4.351550489645967,4.351550489645967,
prior_year_province_anchor,세종,정보통신업,3,2022,regional_service_production_index_J,prior_positive_improvement_68.940_eok,2210.087780224426,2306.868044132397,2243.16,-33.07221977557401,63.708044132396935,33.07221977557401,63.708044132396935,1.474358484262113,2.8401025398276065,2.8401025398276065
prior_year_province_anchor,세종,정보통신업,3,2023,regional_service_production_index_J,prior_positive_improvement_38.304_eok,2328.505571008368,2136.1111496746203,2404.85,-76.34442899163196,-268.73885032537964,76.34442899163196,268.73885032537964,3.174602532034512,11.174869548012543,11.174869548012545
prior_year_province_anchor,세종,정보통신업,3,2024,baseline,no_prior_positive_route,2420.6663958295353,2420.6663958295353,2548.03,-127.3636041704649,-127.3636041704649,127.3636041704649,127.3636041704649,4.998512740056627,4.998512740056627,
prior_year_province_anchor,세종,정보통신업,3,2025,baseline,no_prior_positive_route,2600.9710086214664,2600.9710086214664,3109.3900000000003,-508.418991378534,-508.418991378534,508.418991378534,508.418991378534,16.351084662217797,16.351084662217797,
prior_year_province_anchor,세종,정보통신업,4,2021,baseline,no_prior_positive_route,2249.7980175492285,2249.7980175492285,2138.16,111.6380175492286,111.6380175492286,111.6380175492286,111.6380175492286,5.22121906448669,5.22121906448669,
prior_year_province_anchor,세종,정보통신업,4,2022,regional_service_production_index_J,prior_positive_improvement_80.281_eok,2187.9604593515064,2277.878237885462,2243.16,-55.19954064849344,34.71823788546226,55.19954064849344,34.71823788546226,2.460793730652002,1.5477379181807032,1.5477379181807032
prior_year_province_anchor,세종,정보통신업,4,2023,regional_service_production_index_J,prior_positive_improvement_100.762_eok,2335.794097943095,2183.898938662991,2404.85,-69.05590205690487,-220.95106133700847,69.05590205690487,220.95106133700847,2.8715263761525613,9.187727356675406,9.187727356675406
prior_year_province_anchor,세종,정보통신업,4,2024,baseline,no_prior_positive_route,2415.9478192354204,2415.9478192354204,2548.03,-132.0821807645798,-132.0821807645798,132.0821807645798,132.0821807645798,5.183698024143349,5.183698024143349,
prior_year_province_anchor,세종,정보통신업,4,2025,baseline,no_prior_positive_route,2600.962149823504,2600.962149823504,3109.3900000000003,-508.4278501764966,-508.4278501764966,508.4278501764966,508.4278501764966,16.35136956690851,16.35136956690851,
prior_year_province_anchor,울산,건설업,1,2021,baseline,no_prior_positive_route,25158.472514885445,25158.472514885445,23503.54,1654.932514885444,1654.932514885444,1654.932514885444,1654.932514885444,7.0412053456008925,7.0412053456008925,
prior_year_province_anchor,울산,건설업,1,2022,baseline,no_prior_positive_route,23506.019324838224,23506.019324838224,26504.16,-2998.140675161776,-2998.140675161776,2998.140675161776,2998.140675161776,11.311962632136902,11.311962632136902,
prior_year_province_anchor,울산,건설업,1,2023,baseline,no_prior_positive_route,26917.572203391977,26917.572203391977,33223.72,-6306.147796608027,-6306.147796608027,6306.147796608027,6306.147796608027,18.980860050012545,18.980860050012545,
prior_year_province_anchor,울산,건설업,1,2024,baseline,no_prior_positive_route,34393.17827636943,34393.17827636943,34918.65,-525.4717236305733,-525.4717236305733,525.4717236305733,525.4717236305733,1.5048454726358929,1.5048454726358929,
prior_year_province_anchor,울산,건설업,1,2025,baseline,no_prior_positive_route,30619.61926382117,30619.61926382117,33756.35,-3136.73073617883,-3136.73073617883,3136.73073617883,3136.73073617883,9.292268672942514,9.292268672942514,
prior_year_province_anchor,울산,건설업,2,2021,baseline,no_prior_positive_route,25177.05508795693,25177.05508795693,23503.54,1673.51508795693,1673.51508795693,1673.51508795693,1673.51508795693,7.120268214732461,7.120268214732461,
prior_year_province_anchor,울산,건설업,2,2022,baseline,no_prior_positive_route,23386.118868431808,23386.118868431808,26504.16,-3118.041131568192,-3118.041131568192,3118.041131568192,3118.041131568192,11.764346168934209,11.764346168934207,
prior_year_province_anchor,울산,건설업,2,2023,baseline,no_prior_positive_route,26599.17089088258,26599.17089088258,33223.72,-6624.549109117423,-6624.549109117423,6624.549109117423,6624.549109117423,19.9392154434164,19.939215443416398,
prior_year_province_anchor,울산,건설업,2,2024,baseline,no_prior_positive_route,33552.458879411606,33552.458879411606,34918.65,-1366.1911205883953,-1366.1911205883953,1366.1911205883953,1366.1911205883953,3.9124969624782033,3.9124969624782033,
prior_year_province_anchor,울산,건설업,2,2025,baseline,no_prior_positive_route,30993.52630703345,30993.52630703345,33756.35,-2762.8236929665472,-2762.8236929665472,2762.8236929665472,2762.8236929665472,8.184604357303286,8.184604357303286,
prior_year_province_anchor,울산,건설업,3,2021,baseline,no_prior_positive_route,25330.78943974545,25330.78943974545,23503.54,1827.2494397454504,1827.2494397454504,1827.2494397454504,1827.2494397454504,7.774358414713061,7.7743584147130615,
prior_year_province_anchor,울산,건설업,3,2022,regional_construction_orders_bok_12_24q,prior_positive_improvement_844.677_eok,23606.184292287155,25670.633648104184,26504.16,-2897.975707712845,-833.5263518958163,2897.975707712845,833.5263518958163,10.934040949469235,3.144888771784567,3.144888771784567
prior_year_province_anchor,울산,건설업,3,2023,regional_construction_orders_bok_12_24q,prior_positive_improvement_2909.127_eok,26583.11142200145,39219.24510183503,33223.72,-6640.6085779985515,5995.525101835032,6640.6085779985515,5995.525101835032,19.98755280263183,18.045917500614113,18.045917500614113
prior_year_province_anchor,울산,건설업,3,2024,regional_construction_orders_bok_12_24q,prior_positive_improvement_3554.210_eok,32686.007605109557,36136.77729038043,34918.65,-2232.642394890445,1218.1272903804274,2232.642394890445,1218.1272903804274,6.3938393806474325,3.488471892184914,3.488471892184914
prior_year_province_anchor,울산,건설업,3,2025,regional_construction_orders_bok_12_24q,prior_positive_improvement_4568.725_eok,31508.549073722872,36014.13864400556,33756.35,-2247.8009262771266,2257.788644005559,2247.8009262771266,2257.788644005559,6.6588980333392875,6.688485704187684,6.688485704187684
prior_year_province_anchor,울산,건설업,4,2021,baseline,no_prior_positive_route,25561.751893205463,25561.751893205463,23503.54,2058.2118932054655,2058.2118932054655,2058.2118932054655,2058.2118932054655,8.757029337731531,8.757029337731531,
prior_year_province_anchor,울산,건설업,4,2022,regional_construction_orders_bok_12_24q,prior_positive_improvement_1423.609_eok,23736.50952655844,26915.971467918644,26504.16,-2767.6504734415576,411.81146791864376,2767.6504734415576,411.81146791864376,10.442324802753824,1.5537616280562891,1.5537616280562891
prior_year_province_anchor,울산,건설업,4,2023,regional_construction_orders_bok_12_24q,prior_positive_improvement_3779.448_eok,26189.04272861292,38107.89872564581,33223.72,-7034.677271387081,4884.178725645812,7034.677271387081,4884.178725645812,21.173659275322212,14.70087854594793,14.70087854594793
prior_year_province_anchor,울산,건설업,4,2024,regional_construction_orders_bok_12_24q,prior_positive_improvement_5929.947_eok,32212.373968303866,35990.13435878989,34918.65,-2706.276031696136,1071.4843587898868,2706.276031696136,1071.4843587898868,7.7502309845773985,3.0685159901367514,3.0685159901367514
prior_year_province_anchor,울산,건설업,4,2025,regional_construction_orders_bok_12_24q,prior_positive_improvement_7564.739_eok,31710.209697227867,35799.87511704226,33756.35,-2046.1403027721317,2043.5251170422632,2046.1403027721317,2043.5251170422632,6.0614974746147965,6.0537502337849425,6.0537502337849425
prior_year_province_anchor,울산,"광업, 제조업",1,2022,baseline,no_prior_positive_route,381806.44469578576,381806.44469578576,385251.17,-3444.7253042142256,-3444.7253042142256,3444.7253042142256,3444.7253042142256,0.8941505107471123,0.8941505107471123,
prior_year_province_anchor,울산,"광업, 제조업",1,2024,baseline,no_prior_positive_route,440153.81518098427,440153.81518098427,425105.1,15048.71518098429,15048.71518098429,15048.71518098429,15048.71518098429,3.5399987393668746,3.5399987393668746,
prior_year_province_anchor,울산,"광업, 제조업",2,2022,baseline,no_prior_positive_route,380769.04470646055,380769.04470646055,385251.17,-4482.12529353943,-4482.12529353943,4482.12529353943,4482.12529353943,1.163429378693238,1.163429378693238,
prior_year_province_anchor,울산,"광업, 제조업",2,2024,baseline,no_prior_positive_route,434352.0101690871,434352.0101690871,425105.1,9246.910169087176,9246.910169087176,9246.910169087176,9246.910169087176,2.1752056536341664,2.1752056536341664,
prior_year_province_anchor,울산,"광업, 제조업",3,2022,baseline,no_prior_positive_route,380914.3260537937,380914.3260537937,385251.17,-4336.843946206267,-4336.843946206267,4336.843946206267,4336.843946206267,1.1257185659439444,1.1257185659439444,
prior_year_province_anchor,울산,"광업, 제조업",3,2024,baseline,no_prior_positive_route,430938.6457735098,430938.6457735098,425105.1,5833.545773509832,5833.545773509832,5833.545773509832,5833.545773509832,1.3722596537914582,1.3722596537914582,
prior_year_province_anchor,울산,"광업, 제조업",4,2022,baseline,no_prior_positive_route,375126.54729395633,375126.54729395633,385251.17,-10124.62270604365,-10124.62270604365,10124.62270604365,10124.62270604365,2.6280576139570586,2.6280576139570586,
prior_year_province_anchor,울산,"광업, 제조업",4,2024,baseline,no_prior_positive_route,428055.97805021895,428055.97805021895,425105.1,2950.878050218977,2950.878050218977,2950.878050218977,2950.878050218977,0.6941525872587689,0.694152587258769,
prior_year_province_anchor,울산,교육 서비스업,1,2021,baseline,no_prior_positive_route,21244.3639723191,21244.3639723191,21484.47,-240.1060276809003,-240.1060276809003,240.1060276809003,240.1060276809003,1.117579478017844,1.117579478017844,
prior_year_province_anchor,울산,교육 서비스업,1,2022,regional_service_production_index_P,prior_positive_improvement_26.648_eok,22522.05847375366,21424.063805060923,22131.82,390.2384737536595,-707.7561949390765,390.2384737536595,707.7561949390765,1.7632461937321895,3.1979123042708486,3.1979123042708486
prior_year_province_anchor,울산,교육 서비스업,1,2023,baseline,no_prior_positive_route,22516.754455932663,22516.754455932663,22496.699999999997,20.054455932666315,20.054455932666315,20.054455932666315,20.054455932666315,0.0891439897081186,0.0891439897081186,
prior_year_province_anchor,울산,교육 서비스업,1,2024,baseline,no_prior_positive_route,22785.22123017933,22785.22123017933,23234.91,-449.68876982067013,-449.68876982067013,449.68876982067013,449.68876982067013,1.9354013844713416,1.9354013844713414,
prior_year_province_anchor,울산,교육 서비스업,1,2025,baseline,no_prior_positive_route,23088.38211865364,23088.38211865364,24209.55,-1121.1678813463586,-1121.1678813463586,1121.1678813463586,1121.1678813463586,4.631097568299943,4.631097568299943,
prior_year_province_anchor,울산,교육 서비스업,2,2021,baseline,no_prior_positive_route,21452.652132040937,21452.652132040937,21484.47,-31.81786795906737,-31.81786795906737,31.81786795906737,31.81786795906737,0.1480970578239415,0.14809705782394153,
prior_year_province_anchor,울산,교육 서비스업,2,2022,baseline,no_prior_positive_route,22461.34890284061,22461.34890284061,22131.82,329.5289028406114,329.5289028406114,329.5289028406114,329.5289028406114,1.4889372082395909,1.4889372082395909,
prior_year_province_anchor,울산,교육 서비스업,2,2023,baseline,no_prior_positive_route,22485.774852969687,22485.774852969687,22496.699999999997,-10.925147030309745,-10.925147030309745,10.925147030309745,10.925147030309745,0.0485633316455735,0.048563331645573554,
prior_year_province_anchor,울산,교육 서비스업,2,2024,baseline,no_prior_positive_route,22794.79948357268,22794.79948357268,23234.91,-440.1105164273213,-440.1105164273213,440.1105164273213,440.1105164273213,1.8941778402727671,1.8941778402727674,
prior_year_province_anchor,울산,교육 서비스업,2,2025,baseline,no_prior_positive_route,23046.00220765615,23046.00220765615,24209.55,-1163.5477923438448,-1163.5477923438448,1163.5477923438448,1163.5477923438448,4.806152086031524,4.806152086031524,
prior_year_province_anchor,울산,교육 서비스업,3,2021,baseline,no_prior_positive_route,21630.790281519752,21630.790281519752,21484.47,146.320281519751,146.320281519751,146.320281519751,146.320281519751,0.6810513897701502,0.6810513897701502,
prior_year_province_anchor,울산,교육 서비스업,3,2022,regional_service_production_index_P,prior_positive_improvement_108.097_eok,22372.362982029663,21518.83415547025,22131.82,240.5429820296631,-612.9858445297505,240.5429820296631,612.9858445297505,1.0868648942096182,2.769703732136582,2.769703732136582
prior_year_province_anchor,울산,교육 서비스업,3,2023,baseline,no_prior_positive_route,22432.610975999454,22432.610975999454,22496.699999999997,-64.08902400053921,-64.08902400053921,64.08902400053921,64.08902400053921,0.2848818893461673,0.2848818893461673,
prior_year_province_anchor,울산,교육 서비스업,3,2024,baseline,no_prior_positive_route,22754.802404608756,22754.802404608756,23234.91,-480.1075953912441,-480.1075953912441,480.1075953912441,480.1075953912441,2.0663200132526622,2.0663200132526622,
prior_year_province_anchor,울산,교육 서비스업,3,2025,baseline,no_prior_positive_route,23127.208116701193,23127.208116701193,24209.55,-1082.3418832988064,-1082.3418832988064,1082.3418832988064,1082.3418832988064,4.4707228482099275,4.4707228482099275,
prior_year_province_anchor,울산,교육 서비스업,4,2021,baseline,no_prior_positive_route,21663.377136296232,21663.377136296232,21484.47,178.90713629623133,178.90713629623133,178.90713629623133,178.90713629623133,0.832727715862813,0.832727715862813,
prior_year_province_anchor,울산,교육 서비스업,4,2022,regional_service_production_index_P,prior_positive_improvement_148.621_eok,22345.56339549885,21340.52045226131,22131.82,213.7433954988519,-791.2995477386903,213.7433954988519,791.2995477386903,0.9657741455463306,3.5753930211735425,3.5753930211735425
prior_year_province_anchor,울산,교육 서비스업,4,2023,baseline,no_prior_positive_route,22381.99605324178,22381.99605324178,22496.699999999997,-114.70394675821808,-114.70394675821808,114.70394675821808,114.70394675821808,0.5098700998733952,0.5098700998733952,
prior_year_province_anchor,울산,교육 서비스업,4,2024,baseline,no_prior_positive_route,22747.65536355193,22747.65536355193,23234.91,-487.2546364480695,-487.2546364480695,487.2546364480695,487.2546364480695,2.0970799389714423,2.0970799389714423,
prior_year_province_anchor,울산,교육 서비스업,4,2025,baseline,no_prior_positive_route,23159.36076437741,23159.36076437741,24209.55,-1050.1892356225908,-1050.1892356225908,1050.1892356225908,1050.1892356225908,4.33791307819679,4.33791307819679,
prior_year_province_anchor,울산,금융 및 보험업,1,2021,baseline,no_prior_positive_route,16445.94517812708,16445.94517812708,15668.19,777.7551781270795,777.7551781270795,777.7551781270795,777.7551781270795,4.9639120927629765,4.9639120927629765,
prior_year_province_anchor,울산,금융 및 보험업,1,2022,regional_service_production_index_K,prior_positive_improvement_186.441_eok,16505.715320391646,14776.750067502411,16435.3,70.41532039164667,-1658.549932497588,70.41532039164667,1658.549932497588,0.4284395197632332,10.09138824662518,10.09138824662518
prior_year_province_anchor,울산,금융 및 보험업,1,2023,baseline,no_prior_positive_route,16646.05694145101,16646.05694145101,16805.29,-159.2330585489908,-159.2330585489908,159.2330585489908,159.2330585489908,0.9475174694931822,0.9475174694931822,
prior_year_province_anchor,울산,금융 및 보험업,1,2024,baseline,no_prior_positive_route,16938.94831475482,16938.94831475482,16951.82,-12.871685245179831,-12.871685245179831,12.871685245179831,12.871685245179831,0.0759309929268941,0.07593099292689418,
prior_year_province_anchor,울산,금융 및 보험업,1,2025,baseline,no_prior_positive_route,17856.01811425758,17856.01811425758,17346.6,509.4181142575799,509.4181142575799,509.4181142575799,509.4181142575799,2.9367029519189924,2.9367029519189924,
prior_year_province_anchor,울산,금융 및 보험업,2,2021,baseline,no_prior_positive_route,16185.284988619203,16185.284988619203,15668.19,517.0949886192029,517.0949886192029,517.0949886192029,517.0949886192029,3.300285410243321,3.300285410243321,
prior_year_province_anchor,울산,금융 및 보험업,2,2022,regional_service_production_index_K,prior_positive_improvement_387.916_eok,16390.65882957576,15306.67555228277,16435.3,-44.641170424238226,-1128.6244477172295,44.641170424238226,1128.6244477172295,0.2716176183229891,6.867075427386355,6.867075427386355
prior_year_province_anchor,울산,금융 및 보험업,2,2023,baseline,no_prior_positive_route,16696.197183314573,16696.197183314573,16805.29,-109.09281668542826,-109.09281668542826,109.09281668542826,109.09281668542826,0.6491575967176303,0.6491575967176303,
prior_year_province_anchor,울산,금융 및 보험업,2,2024,baseline,no_prior_positive_route,16983.792826332065,16983.792826332065,16951.82,31.97282633206487,31.97282633206487,31.97282633206487,31.97282633206487,0.1886099919186545,0.18860999191865457,
prior_year_province_anchor,울산,금융 및 보험업,2,2025,baseline,no_prior_positive_route,17771.571532021164,17771.571532021164,17346.6,424.9715320211654,424.9715320211654,424.9715320211654,424.9715320211654,2.449883735263195,2.4498837352631955,
prior_year_province_anchor,울산,금융 및 보험업,3,2021,baseline,no_prior_positive_route,16162.85494677393,16162.85494677393,15668.19,494.66494677392984,494.66494677392984,494.66494677392984,494.66494677392984,3.1571288500709387,3.1571288500709387,
prior_year_province_anchor,울산,금융 및 보험업,3,2022,regional_service_production_index_K,prior_positive_improvement_246.223_eok,16154.95627130373,15611.402490939045,16435.3,-280.34372869626895,-823.8975090609565,280.34372869626895,823.8975090609565,1.7057414753382596,5.012975175755578,5.012975175755578
prior_year_province_anchor,울산,금융 및 보험업,3,2023,baseline,no_prior_positive_route,16745.651607400006,16745.651607400006,16805.29,-59.6383925999944,-59.6383925999944,59.6383925999944,59.6383925999944,0.3548786876036914,0.35487868760369146,
prior_year_province_anchor,울산,금융 및 보험업,3,2024,baseline,no_prior_positive_route,17216.046092850756,17216.046092850756,16951.82,264.2260928507567,264.2260928507567,264.2260928507567,264.2260928507567,1.5586886414010808,1.5586886414010808,
prior_year_province_anchor,울산,금융 및 보험업,3,2025,baseline,no_prior_positive_route,17690.91948476753,17690.91948476753,17346.6,344.31948476753314,344.31948476753314,344.31948476753314,344.31948476753314,1.9849393239455175,1.9849393239455178,
prior_year_province_anchor,울산,금융 및 보험업,4,2021,baseline,no_prior_positive_route,16135.558572566915,16135.558572566915,15668.19,467.36857256691474,467.36857256691474,467.36857256691474,467.36857256691474,2.9829136139331647,2.9829136139331647,
prior_year_province_anchor,울산,금융 및 보험업,4,2022,regional_service_production_index_K,prior_positive_improvement_91.689_eok,16096.69406346325,16125.033691623425,16435.3,-338.60593653674914,-310.26630837657467,338.60593653674914,310.26630837657467,2.0602358127734153,1.8878043502496131,1.8878043502496131
prior_year_province_anchor,울산,금융 및 보험업,4,2023,regional_service_production_index_K,prior_positive_improvement_120.028_eok,16535.918707619403,16932.502352941177,16805.29,-269.3712923805979,127.2123529411765,269.3712923805979,127.2123529411765,1.6028958285194592,0.7569780285920474,0.7569780285920474
prior_year_province_anchor,울산,금융 및 보험업,4,2024,regional_service_production_index_K,prior_positive_improvement_262.187_eok,17413.446974875573,16593.804178513168,16951.82,461.626974875573,-358.01582148683156,461.626974875573,358.01582148683156,2.7231705791801297,2.1119609663554213,2.1119609663554213
