quarter_region,province_full,table_id,table_name,year,city,activity_group,annual_gva_eok,latest_change_date
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,문화 및 기타서비스업,4938.10576893326,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,보건 및 사회복지업,7702.057167896024,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,부동산업,11519.119866932275,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,사업서비스업,5697.889270249302,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,숙박 및 음식점업,3155.676298735495,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,운수 및 창고업,5164.406567046305,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,광산구,정보통신업,2977.2256426843587,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,건설업,2727.6776948042734,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,"공공 행정, 국방·사회보장",1246.889187684565,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,"광업, 제조업",491.474753749348,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,교육 서비스업,4327.500667575365,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,금융 및 보험업,1414.3447403181071,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,도매 및 소매업,2937.779437089941,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,문화 및 기타서비스업,2183.788121807645,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,보건 및 사회복지업,6007.341196032528,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,부동산업,6092.192789472786,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,사업서비스업,2245.455688528027,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,숙박 및 음식점업,1175.8106147211229,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,운수 및 창고업,1179.77719285393,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,남구,정보통신업,1646.990119264511,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,건설업,2584.712564795379,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,"공공 행정, 국방·사회보장",2201.9129418727957,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,"광업, 제조업",435.06789338058695,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,교육 서비스업,2866.238487037593,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,금융 및 보험업,4487.872099164978,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,도매 및 소매업,3970.537237389406,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,문화 및 기타서비스업,1856.651791875944,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,보건 및 사회복지업,5723.5138573739705,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,부동산업,3483.901528027946,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,사업서비스업,5048.183850876292,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,숙박 및 음식점업,1587.009210023162,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,운수 및 창고업,855.3198458393,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,동구,정보통신업,1465.10109219865,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,건설업,5733.746904003961,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,"공공 행정, 국방·사회보장",9084.395574857988,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,"광업, 제조업",20238.60220372213,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,교육 서비스업,7717.82325891722,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,금융 및 보험업,3691.874956989285,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,도매 및 소매업,9387.219994496976,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,문화 및 기타서비스업,4446.951256022989,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,보건 및 사회복지업,11207.994917372589,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,부동산업,11373.828412620922,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,사업서비스업,8901.923913486742,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,숙박 및 음식점업,2966.129161156115,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,운수 및 창고업,3316.980095151433,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,북구,정보통신업,3658.95886334887,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,건설업,3496.491883098283,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,"공공 행정, 국방·사회보장",6273.4017738045295,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,"광업, 제조업",27180.402112369975,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,교육 서비스업,7119.587820331425,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,금융 및 보험업,9987.537109740268,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,도매 및 소매업,9451.631085144392,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,문화 및 기타서비스업,3527.918321150054,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,보건 및 사회복지업,11553.171480177314,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,부동산업,9925.946882378865,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,사업서비스업,9379.581259208504,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,숙박 및 음식점업,2983.237369232709,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,운수 및 창고업,3041.3754522012778,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2019,서구,정보통신업,3533.357921828922,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,건설업,7136.044905122449,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,"공공 행정, 국방·사회보장",8545.538698462227,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,"광업, 제조업",65577.34805651584,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,교육 서비스업,6001.996601050114,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,금융 및 보험업,3449.492163787163,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,도매 및 소매업,9010.30581855166,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,문화 및 기타서비스업,4986.336305470247,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,보건 및 사회복지업,7489.358787410185,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,부동산업,11929.144056899024,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,사업서비스업,6466.3296953692825,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,숙박 및 음식점업,2572.704114697498,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,운수 및 창고업,4595.623992906598,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,광산구,정보통신업,3319.575362284358,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,건설업,2663.102829451107,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,"공공 행정, 국방·사회보장",1462.1146092034628,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,"광업, 제조업",509.999084697541,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,교육 서비스업,4239.178365695339,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,금융 및 보험업,1511.908265605775,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,도매 및 소매업,2926.5963566628193,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,문화 및 기타서비스업,2185.111523322158,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,보건 및 사회복지업,6038.0098495761395,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,부동산업,6085.779159838038,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,사업서비스업,2182.261837593373,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,숙박 및 음식점업,1012.7552456813,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,운수 및 창고업,866.953161372526,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,남구,정보통신업,1643.323232069675,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,건설업,3284.685839834317,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,"공공 행정, 국방·사회보장",2540.902239602658,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,"광업, 제조업",515.384689655035,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,교육 서비스업,2836.8670598834287,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,금융 및 보험업,4876.298920440502,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,도매 및 소매업,3482.418185866566,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,문화 및 기타서비스업,1599.638049608345,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,보건 및 사회복지업,5901.007097833997,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,부동산업,3592.0969272878206,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,사업서비스업,4372.267643452344,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,숙박 및 음식점업,1150.244793050985,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,운수 및 창고업,893.4896529614999,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,동구,정보통신업,1634.7317688778799,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,건설업,6667.3851330785,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,"공공 행정, 국방·사회보장",9300.191726347908,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,"광업, 제조업",21911.740866561966,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,교육 서비스업,7620.081067139503,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,금융 및 보험업,3603.010536839823,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,도매 및 소매업,9414.357926644321,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,문화 및 기타서비스업,4324.036890552726,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,보건 및 사회복지업,11190.390470459848,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,부동산업,11892.508928945339,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,사업서비스업,8590.969306042889,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,숙박 및 음식점업,2411.897072148509,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,운수 및 창고업,2782.846046776259,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,북구,정보통신업,3895.1552088572553,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,건설업,3417.7812925136254,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,"공공 행정, 국방·사회보장",6106.222726383745,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,"광업, 제조업",26496.10730256962,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,교육 서비스업,7255.986906231615,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,금융 및 보험업,10809.670113326734,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,도매 및 소매업,9593.821712274632,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,문화 및 기타서비스업,3509.9072310465244,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,보건 및 사회복지업,12164.253794719825,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,부동산업,9904.750927029774,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,사업서비스업,8545.741517542112,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,숙박 및 음식점업,2373.978774421707,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,운수 및 창고업,2265.097145983117,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2020,서구,정보통신업,3454.2544279108306,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,건설업,6516.71131298483,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,"공공 행정, 국방·사회보장",8673.647098644378,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,"광업, 제조업",71819.15027255764,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,교육 서비스업,5817.6851397633345,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,금융 및 보험업,3470.96367676431,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,도매 및 소매업,9546.191833648183,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,문화 및 기타서비스업,4942.792743620249,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,보건 및 사회복지업,8033.985971072963,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,부동산업,12494.141197330964,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,사업서비스업,7079.064055892565,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,숙박 및 음식점업,2962.893085399749,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,운수 및 창고업,5348.787816224438,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,광산구,정보통신업,3536.731992730114,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,건설업,2938.004159191815,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,"공공 행정, 국방·사회보장",1581.945374958599,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,"광업, 제조업",492.67030557605403,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,교육 서비스업,4765.920989936772,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,금융 및 보험업,1530.0698020768118,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,도매 및 소매업,2972.373122183666,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,문화 및 기타서비스업,2161.849624104986,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,보건 및 사회복지업,6214.973417598264,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,부동산업,6342.905434772781,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,사업서비스업,2197.425440650177,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,숙박 및 음식점업,1154.730403465578,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,운수 및 창고업,1064.511970766442,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,남구,정보통신업,1903.779344276922,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,건설업,3343.2361912473057,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,"공공 행정, 국방·사회보장",2725.530317018569,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,"광업, 제조업",485.550524539952,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,교육 서비스업,2922.6340009763308,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,금융 및 보험업,4768.338212073752,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,도매 및 소매업,3450.183782982038,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,문화 및 기타서비스업,1740.585191293148,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,보건 및 사회복지업,6269.16176532492,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,부동산업,3849.614667878211,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,사업서비스업,4184.456447815099,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,숙박 및 음식점업,1347.911792607739,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,운수 및 창고업,924.3467586743141,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,동구,정보통신업,1880.938286430279,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,북구,건설업,7274.134718344444,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,북구,"공공 행정, 국방·사회보장",9526.657861400696,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,북구,"광업, 제조업",20534.023528752172,2025-07-23
광주,광주광역시,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2021,북구,교육 서비스업,7945.414689329802,2025-07-23
