quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
강원,강원특별자치도,강릉시,정보통신업,2021,1295.2433831724147,1250.22,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,45.0233831724147,3.60123683611002
강원,강원특별자치도,강릉시,정보통신업,2022,1279.3392101107684,1236.7,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,42.63921011076832,3.44782163101547
강원,강원특별자치도,고성군,건설업,2021,2037.306682600112,1601.0,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,436.306682600112,27.2521350780832
강원,강원특별자치도,고성군,건설업,2022,1616.8706539284358,943.12,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,673.7506539284358,71.43848650526293
강원,강원특별자치도,고성군,"공공 행정, 국방·사회보장",2021,6035.857245771168,6428.1,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,392.2427542288324,6.102001434775942
강원,강원특별자치도,고성군,"공공 행정, 국방·사회보장",2022,6610.25076490508,6462.96,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,147.29076490508032,2.2789985533730723
강원,강원특별자치도,고성군,"광업, 제조업",2021,583.9682869219761,512.46,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,71.50828692197604,13.953925559453623
강원,강원특별자치도,고성군,"광업, 제조업",2022,524.868013768913,504.49,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,20.37801376891298,4.039329574206224
강원,강원특별자치도,고성군,교육 서비스업,2021,851.2091962114453,813.71,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,37.49919621144522,4.608422682705783
강원,강원특별자치도,고성군,교육 서비스업,2022,846.3233391631896,852.1,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,5.776660836810379,0.6779322657916182
강원,강원특별자치도,고성군,금융 및 보험업,2021,245.47775332696622,241.9,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,3.577753326966217,1.4790216316520122
강원,강원특별자치도,고성군,금융 및 보험업,2022,248.51580042811355,256.06,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,7.544199571886452,2.946262427511697
강원,강원특별자치도,고성군,도매 및 소매업,2021,393.9522530667945,421.84,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,27.88774693320545,6.610977368956346
강원,강원특별자치도,고성군,도매 및 소매업,2022,437.2930284872952,423.04,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,14.253028487295182,3.3691916809982936
강원,강원특별자치도,고성군,문화 및 기타서비스업,2021,457.23608026998176,533.87,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,76.63391973001825,14.354415818461094
강원,강원특별자치도,고성군,문화 및 기타서비스업,2022,564.4843631511519,528.22,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,36.26436315115188,6.865390017635054
강원,강원특별자치도,고성군,보건 및 사회복지업,2021,476.29776053494925,445.51,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,30.787760534949257,6.910677770409027
강원,강원특별자치도,고성군,보건 및 사회복지업,2022,471.1797914366249,439.07,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,32.1097914366249,7.313137184645935
강원,강원특별자치도,고성군,부동산업,2021,445.31146867495306,463.17,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,17.858531325046954,3.8557184889019047
강원,강원특별자치도,고성군,부동산업,2022,454.02974454508967,520.79,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,66.7602554549103,12.819035591103958
강원,강원특별자치도,고성군,사업서비스업,2021,388.7159464774179,449.48,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,60.76405352258212,13.518744665520627
강원,강원특별자치도,고성군,사업서비스업,2022,461.1790779500709,438.82,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,22.359077950070912,5.095273221382551
강원,강원특별자치도,고성군,숙박 및 음식점업,2021,785.0250413982229,866.36,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,81.33495860177709,9.388124867465844
강원,강원특별자치도,고성군,숙박 및 음식점업,2022,986.0013636119002,940.31,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,45.691363611900215,4.859180867150218
강원,강원특별자치도,고성군,운수 및 창고업,2021,135.80050440438708,138.92,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,3.1194955956129036,2.245533829263536
강원,강원특별자치도,고성군,운수 및 창고업,2022,156.69333405680914,144.23,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,12.463334056809146,8.64129103293985
강원,강원특별자치도,고성군,정보통신업,2021,30.18333017153649,33.13,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,2.946669828463513,8.894264498833422
강원,강원특별자치도,고성군,정보통신업,2022,33.90163973618223,46.1,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,12.198360263817769,26.460651331491903
강원,강원특별자치도,동해시,건설업,2021,1985.1572614158117,1961.7,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,23.457261415811672,1.1957619113937743
강원,강원특별자치도,동해시,건설업,2022,1981.1462597198079,1463.25,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,517.8962597198079,35.39355952296654
강원,강원특별자치도,동해시,"공공 행정, 국방·사회보장",2021,7267.44615774752,7415.45,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,148.00384225247944,1.9958848384451309
강원,강원특별자치도,동해시,"공공 행정, 국방·사회보장",2022,7625.578947840788,7355.95,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,269.628947840788,3.6654537869450983
강원,강원특별자치도,동해시,"광업, 제조업",2021,5008.451225159316,5393.4,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,384.94877484068365,7.13740450996929
강원,강원특별자치도,동해시,"광업, 제조업",2022,5523.988497563234,5381.07,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,142.91849756323427,2.6559494220152176
강원,강원특별자치도,동해시,교육 서비스업,2021,1585.2293266535064,1630.94,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,45.71067334649365,2.8027194959038133
