quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
서울,서울특별시,성동구,건설업,2023,2069.481383498075,5154.11,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2026-06-19,3084.6286165019246,59.847939149570436
대전,대전광역시,서구,"광업, 제조업",2021,2766.598206811377,1734.09,206_DT_2020Y25GRDP2,대전광역시 경제활동별 지역내총부가가치 및 요소소득,2025-04-10,1032.5082068113772,59.541788881279366
경북,경상북도,성주군,정보통신업,2022,37.59572121664157,91.79,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,54.194278783358435,59.041593619521116
전남,전라남도,보성군,부동산업,2021,646.5130245736648,406.86,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,239.65302457366477,58.90306851832688
경북,경상북도,예천군,건설업,2022,1338.498244778633,844.27,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,494.2282447786331,58.53912193713305
서울,서울특별시,동대문구,건설업,2022,5826.884724087668,3677.66,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,2149.2247240876677,58.440005984448476
전남,전라남도,영암군,사업서비스업,2023,1514.1576977553693,956.3,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,557.8576977553694,58.33500969940075
서울,서울특별시,용산구,건설업,2022,3672.346507732649,8808.54,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,5136.193492267352,58.309248663993706
경북,경상북도,울릉군,"광업, 제조업",2023,101.63265127297262,64.27,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,37.36265127297263,58.133890264466515
전남,전라남도,화순군,사업서비스업,2022,1192.1727463792067,754.75,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-12-08,437.4227463792067,57.955978321193335
경북,경상북도,영양군,사업서비스업,2022,138.62664684042468,87.94,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,50.686646840424686,57.63776079193165
