track,available_quarters,operating_label,years,mean_annualized_wape_pct,max_annualized_wape_pct,std_annualized_wape_pct,mean_cumulative_wape_pct,max_cumulative_wape_pct,max_region_annualized_ape_pct,total_region_years_over_5pct,total_region_years_over_10pct
prior_year_province_anchor,1,1분기+1개월,5,1.6443505110717571,2.193811804553028,0.43679343818572963,1.203973989982028,1.8660863160827212,6.65437149777775,5.0,0.0
prior_year_province_anchor,2,1~2분기+1개월,5,1.1347241184253196,1.6117296886685735,0.27404389991692363,1.2388250566671828,1.539987009676762,5.360686701670678,2.0,0.0
prior_year_province_anchor,3,1~3분기+1개월,5,1.0504046521328951,1.4144447124621857,0.21051610200825482,1.1270998964716992,1.2131750746357244,4.7494407796872835,0.0,0.0
prior_year_province_anchor,4,공표 후 정밀화,5,1.070520530848293,1.238646500072925,0.1119366829762712,1.070520530848293,1.238646500072925,4.075567654963283,0.0,0.0
recursive_no_target_actual,1,1분기+1개월,5,1.8887361688830562,2.5155787744464226,0.6296258689945299,1.4505241960807727,1.8660863160827212,9.3842497959956,9.0,0.0
recursive_no_target_actual,2,1~2분기+1개월,5,1.3899930486979564,2.3331844877305383,0.59530493235587,1.5553115733265743,1.9616208895633696,8.072839978347238,4.0,0.0
recursive_no_target_actual,3,1~3분기+1개월,5,1.293285661726788,2.079466579977251,0.5210795710499688,1.3754634795569225,1.7897462810399545,7.452547546872015,3.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,5,1.3114837818552798,1.9017120215224028,0.43377161825061766,1.3114837818552798,1.9017120215224028,6.763306025576184,2.0,0.0
