track,quarter_region,year,official_sum_eok,predicted_sum_eok,abs_error_sum_eok,wape_pct,max_ape_pct
prior_year_province_anchor,충북,2023,829573.51,847319.0828880135,21727.78102161351,2.6191507756333143,4.336977690734978
prior_year_province_anchor,충북,2024,817464.49,850780.8083452506,33316.31834525053,4.0755676549632796,5.3347978109115335
prior_year_province_anchor,충북,2025,853932.46,825454.7159814626,28477.74401853737,3.334894192748847,6.103496326853524
recursive_no_target_actual,강원,2021,543264.5,536735.0421070176,11743.511515003236,2.1616563414328076,3.523583868603591
recursive_no_target_actual,강원,2022,550310.63,560129.6002700476,12297.277591388309,2.234606587808109,4.43390630304317
recursive_no_target_actual,강원,2023,563875.33,559275.7765022214,7756.357895903231,1.3755448205019418,3.5252724805877307
recursive_no_target_actual,강원,2024,561698.89,572457.523999697,13713.145566853753,2.441369532856608,4.581151848541097
recursive_no_target_actual,강원,2025,559581.9099999999,576614.0533777324,20188.07987978254,3.6077077401916986,5.663083093076
recursive_no_target_actual,경기도,2021,5540063.78,5476857.585192741,63206.1948072589,1.1408929087682615,1.8564980657023884
recursive_no_target_actual,경기도,2022,5719420.91,5686312.367287252,38348.07811624557,0.6704888260487472,1.8678673387903262
recursive_no_target_actual,경기도,2023,5773102.92,5806283.124146903,100598.20467012236,1.7425326737483897,3.2952333910437033
recursive_no_target_actual,경기도,2024,5978259.93,5929390.419755474,48869.510244525736,0.8174537543824351,1.4204193330251917
recursive_no_target_actual,경기도,2025,6122903.430000001,5994353.73079225,128549.69920775108,2.099489248481436,2.475676773133293
recursive_no_target_actual,경남,2021,1169600.35,1201648.66436562,32048.31436561991,2.7401081374180425,4.5825154761665505
recursive_no_target_actual,경남,2022,1210909.92,1201815.773171396,13025.97090806358,1.0757175817061255,2.021139259937059
recursive_no_target_actual,경남,2023,1248046.63,1227808.5307512959,20238.09924870421,1.6215819795694821,2.4954960258443437
recursive_no_target_actual,경남,2024,1288299.03,1259602.4780043038,28696.55199569621,2.227476022837354,3.260311177723798
recursive_no_target_actual,경남,2025,1279160.8,1274916.5296210742,12072.451195147994,0.9437790147374744,1.3755803014808299
recursive_no_target_actual,경북,2021,1148926.54,1175902.7552185701,26976.21521857014,2.347949523262831,3.7760281563320883
recursive_no_target_actual,경북,2022,1156124.71,1178406.7488409958,22282.03884099587,1.9273040917009605,3.736057335104874
recursive_no_target_actual,경북,2023,1183661.58,1174027.9744262882,12227.440721953812,1.0330182991961108,1.9766511158236462
recursive_no_target_actual,경북,2024,1193491.92,1208105.8148071284,21375.690388566232,1.7910209554301997,3.924788324021996
recursive_no_target_actual,경북,2025,1204120.01,1221462.964892916,17342.954892915965,1.4403011949710864,3.1094628482612423
recursive_no_target_actual,광주,2021,474739.58999999997,476600.79071863083,4799.22802727313,1.0109180123935166,2.0647260220606456
recursive_no_target_actual,광주,2022,479509.7,488374.5134809895,10464.745509610599,2.1823845293662667,4.3003875833193606
recursive_no_target_actual,광주,2023,483190.29,487412.366514478,9305.912619088893,1.9259312141990466,4.482653064606156
recursive_no_target_actual,광주,2024,495007.89,499168.1139877683,6921.330153272938,1.3982262289340355,2.106828815173466
recursive_no_target_actual,광주,2025,496160.49,506017.51559605385,12858.144535149593,2.591529312450815,4.165352326627665
recursive_no_target_actual,대구,2021,656470.16,652911.3416026178,3638.0660322774493,0.5541860474324453,1.307663168782197
recursive_no_target_actual,대구,2022,670700.52,674970.6328266184,4473.619323988853,0.6670069860671723,2.0860995695384696
recursive_no_target_actual,대구,2023,671610.1,680965.9529891866,12783.49750840111,1.9034105515091433,3.8079286434437942
recursive_no_target_actual,대구,2024,666316.1799999999,691453.8860394531,27916.37580664322,4.189659000422775,7.687185229407401
recursive_no_target_actual,대구,2025,659089.71,699202.9439210285,40113.23392102847,6.086156908902199,8.461227230583109
recursive_no_target_actual,대전,2021,477510.82,485554.134356441,8043.314356440955,1.6844255710144862,2.919929971839594
recursive_no_target_actual,대전,2022,486318.95999999996,491137.49466186453,5961.4190347665135,1.2258249266626398,2.432300424616952
recursive_no_target_actual,대전,2023,496273.63,494993.7063195881,1511.3357958900888,0.3045367927145532,0.8203786443647949
recursive_no_target_actual,대전,2024,506222.05,503399.0964757681,4071.183249056223,0.804228746862414,1.1608656256436554
recursive_no_target_actual,대전,2025,504523.93,508600.6817723754,5802.760351008023,1.150145712812477,2.5720333683082344
recursive_no_target_actual,부산,2021,1007591.36,1025720.0744689157,21860.22532081246,2.1695526766736526,3.3849489790891765
recursive_no_target_actual,부산,2022,1024978.64,1040061.8941980611,17438.16698460604,1.7013200377137656,4.006663364937866
recursive_no_target_actual,부산,2023,1052472.8399999999,1050224.2246193937,6903.678030196868,0.6559483311889426,1.4910096699705564
recursive_no_target_actual,부산,2024,1080655.22,1073277.639862622,9424.112675941898,0.8720739512035947,1.668362947212346
recursive_no_target_actual,부산,2025,1087075.3199999998,1086636.8999805325,8885.781007293612,0.8174025151535601,1.757603540533639
