track,available_quarters,operating_label,quarter_region,years,annualized_wape_pct,max_annualized_ape_pct,cumulative_wape_pct,years_over_5pct,years_over_10pct
recursive_no_target_actual,4,공표 후 정밀화,광주,5.0,1.1926725422542293,1.986660726664064,1.1926725422542293,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,대구,5.0,2.479876503856773,6.086156908902212,2.479876503856773,1.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,대전,5.0,0.8515888536340342,1.6844255710144769,0.8515888536340342,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,부산,5.0,0.8238806640546279,1.7992129734931264,0.8238806640546279,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,서울,5.0,0.29078731663153057,0.5012057963349404,0.29078731663153057,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,세종,5.0,1.6013720599593624,3.191801745206068,1.6013720599593624,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,울산,5.0,3.168365876645629,4.485880186137817,3.168365876645629,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,인천,5.0,2.9100521589489614,4.354441950286815,2.9100521589489614,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,전남,5.0,1.424629379990776,3.222980649512667,1.424629379990776,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,전북,5.0,2.0830178139892195,3.345378172425653,2.0830178139892195,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,제주,5.0,1.6905747408713412,3.3235144102018817,1.6905747408713412,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,충남,5.0,1.9912799176839038,4.956088603160621,1.9912799176839038,0.0,0.0
recursive_no_target_actual,4,공표 후 정밀화,충북,5.0,2.931319507941767,6.763306025576184,2.931319507941767,1.0,0.0
