quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
경기도,경기도,과천시,보건 및 사회복지업,2022,1267.8417960999368,1421.81,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,153.96820390006314,10.829028062825776
경기도,경기도,과천시,부동산업,2021,4751.724313474483,5392.14,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,640.4156865255172,11.876837146763942
경기도,경기도,과천시,사업서비스업,2021,4200.125325132116,5349.06,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1148.9346748678845,21.47918839698722
경기도,경기도,과천시,사업서비스업,2023,5957.435898790169,11991.94,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,6034.504101209832,50.321333338974604
경기도,경기도,과천시,정보통신업,2021,5879.357106080435,5276.1,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,603.2571060804348,11.433769376631126
경기도,경기도,과천시,정보통신업,2022,5398.987063449173,6657.03,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1258.042936550827,18.897961050961573
경기도,경기도,과천시,정보통신업,2023,6931.940380458871,7783.49,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,851.5496195411288,10.940460121887853
경기도,경기도,광명시,건설업,2022,5179.156846942084,4320.7,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,858.4568469420838,19.868466844309573
경기도,경기도,광명시,건설업,2023,4295.7109293593785,8080.18,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3784.469070640622,46.83644511187401
경기도,경기도,광명시,"광업, 제조업",2021,22379.942533566817,29661.18,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,7281.237466433184,24.548037085622294
경기도,경기도,광명시,문화 및 기타서비스업,2021,5255.20624495816,2828.43,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2426.77624495816,85.79940974173518
경기도,경기도,광명시,문화 및 기타서비스업,2022,2990.6241355903358,5521.75,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2531.1258644096642,45.83919707356661
경기도,경기도,광명시,사업서비스업,2023,3947.597681775019,5206.91,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1259.312318224981,24.185405897643346
경기도,경기도,광명시,정보통신업,2022,941.6121597476657,1659.68,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,718.0678402523343,43.265439135998164
경기도,경기도,광명시,정보통신업,2023,1728.218561526684,1941.85,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,213.63143847331594,11.00143875548142
경기도,경기도,광주시,건설업,2021,6592.24470147157,8305.76,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1713.5152985284303,20.63044560074491
경기도,경기도,구리시,건설업,2021,2284.038200367374,3387.6,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1103.561799632626,32.57650843171053
경기도,경기도,구리시,"광업, 제조업",2023,1993.6985777520902,1547.66,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,446.0385777520901,28.820191628141195
경기도,경기도,구리시,금융 및 보험업,2021,3313.6027237525686,2987.59,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,326.0127237525685,10.912231054213212
경기도,경기도,구리시,문화 및 기타서비스업,2022,1913.9833751455453,2403.69,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,489.70662485445473,20.373119031757618
경기도,경기도,구리시,보건 및 사회복지업,2021,4530.862697333149,3560.72,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,970.1426973331495,27.24568899922346
경기도,경기도,구리시,사업서비스업,2022,3146.0892211816845,2413.65,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,732.4392211816844,30.345709658885273
경기도,경기도,구리시,사업서비스업,2023,2533.8316396877626,3086.24,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,552.4083603122372,17.89907331614642
경기도,경기도,구리시,숙박 및 음식점업,2021,1490.736621983775,1263.08,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,227.65662198377504,18.023927382570783
경기도,경기도,구리시,정보통신업,2021,342.1940973910732,1192.57,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,850.3759026089267,71.30616254047366
경기도,경기도,구리시,정보통신업,2023,1284.459751286028,1080.94,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,203.51975128602794,18.82803405240142
경기도,경기도,군포시,건설업,2021,2784.9525612497214,2383.59,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,401.36256124972124,16.838573800432172
경기도,경기도,군포시,건설업,2022,2407.2184397234732,1734.97,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,672.2484397234732,38.74697774160206
경기도,경기도,군포시,건설업,2023,1724.9356796608515,1559.03,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,165.90567966085155,10.64159635548075
경기도,경기도,군포시,금융 및 보험업,2021,2186.871045011626,1978.13,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,208.74104501162583,10.552443217160947
경기도,경기도,군포시,운수 및 창고업,2023,8043.249273808775,6860.29,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1182.959273808775,17.24357532711846
경기도,경기도,군포시,정보통신업,2021,2851.566572750884,2481.97,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,369.5965727508842,14.89125866754571
경기도,경기도,군포시,정보통신업,2022,2539.778230486333,2868.3,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,328.5217695136671,11.45353587538497
경기도,경기도,군포시,정보통신업,2023,2986.750036167808,2604.86,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,381.8900361678079,14.660674130963198
경기도,경기도,김포시,건설업,2021,12756.452157962647,9489.17,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3267.282157962647,34.43169590135541
경기도,경기도,김포시,건설업,2023,9548.245808844009,8162.59,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1385.6558088440088,16.9756879721266
경기도,경기도,김포시,운수 및 창고업,2022,5480.104595798646,6791.94,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1311.8354042013534,19.314590591220675
경기도,경기도,김포시,정보통신업,2021,863.5464942896691,3328.43,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2464.8835057103306,74.05544072461583
경기도,경기도,김포시,정보통신업,2022,3405.9533578961978,1316.1,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2089.853357896198,158.79138043432854
경기도,경기도,김포시,정보통신업,2023,1370.4499956770392,1546.69,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,176.24000432296089,11.394655963571296
경기도,경기도,남양주시,건설업,2021,16586.07856172704,14794.81,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1791.2685617270417,12.107411732405092
경기도,경기도,남양주시,건설업,2022,14941.470405650818,10097.24,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,4844.230405650818,47.97578749886918
경기도,경기도,남양주시,건설업,2023,10038.841906257017,9012.82,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1026.0219062570177,11.384027488144861
경기도,경기도,남양주시,사업서비스업,2022,6039.980753122185,5431.21,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,608.7707531221849,11.208750041375401
경기도,경기도,남양주시,운수 및 창고업,2021,5603.730373923474,5011.8,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,591.9303739234738,11.810734145885187
